time,fridge,washing_machine,kettle,rice_cooker
2013-02-18 06:45:24,11.03,3.99,0.71,1.15
2013-02-18 06:45:30,11.06,3.0,0.25,1.22
2013-02-18 06:45:31,11.09,3.24,0.01,1.87
2013-02-18 06:45:36,11.46,3.55,0.43,1.58
2013-02-18 06:45:37,11.51,4.01,0.07,1.5899999999999999
2013-02-18 06:45:42,11.3,3.17,0.75,1.58
2013-02-18 06:45:43,11.31,3.68,0.26,1.1400000000000001
2013-02-18 06:45:48,11.52,3.19,0.32,1.69
2013-02-18 06:45:49,11.35,3.32,0.28,1.5
2013-02-18 06:45:55,11.72,3.46,0.03,1.25
2013-02-18 06:46:01,11.16,3.1,0.17,1.54
2013-02-18 06:46:07,11.12,3.2800000000000002,0.05,1.44
2013-02-18 06:46:08,11.73,3.44,0.12,1.35
2013-02-18 06:46:13,11.25,3.65,0.18,1.1400000000000001
2013-02-18 06:46:14,11.22,3.22,1.04,1.71
2013-02-18 06:46:20,11.6,3.05,0.12,1.69
2013-02-18 06:46:26,11.34,4.13,0.71,1.08
2013-02-18 06:46:32,11.46,3.51,0.46,1.98
2013-02-18 06:46:38,11.57,3.19,0.17,1.6
2013-02-18 06:46:39,11.17,3.32,0.42,1.47
2013-02-18 06:46:44,11.29,3.12,0.61,1.37
2013-02-18 06:46:45,11.11,3.4,0.14,1.1400000000000001
2013-02-18 06:46:51,11.72,3.1,0.04,1.07
2013-02-18 06:46:57,11.48,3.4,0.5,1.29
2013-02-18 06:47:03,11.56,3.58,0.24,1.21
2013-02-18 06:47:04,11.97,3.41,0.78,1.5699999999999998
2013-02-18 06:47:09,11.49,3.37,0.28,1.42
2013-02-18 06:47:10,11.41,3.38,0.52,1.42
2013-02-18 06:47:15,11.43,3.59,0.69,1.16
2013-02-18 06:47:16,11.03,3.15,0.76,1.05
2013-02-18 06:47:22,11.01,3.74,0.13,1.56
2013-02-18 06:47:28,11.09,3.07,0.05,1.44
2013-02-18 06:47:34,11.61,3.39,0.3,1.17
2013-02-18 06:47:40,11.62,3.44,0.23,1.23
2013-02-18 06:47:41,11.3,3.07,0.23,1.7
2013-02-18 06:47:46,11.55,3.54,0.01,1.25
2013-02-18 06:47:47,11.36,4.02,0.25,1.11
2013-02-18 06:47:53,12.16,3.06,0.13,2.0300000000000002
2013-02-18 06:47:59,11.26,3.16,0.29,1.29
2013-02-18 06:48:05,11.48,3.48,0.56,1.12
2013-02-18 06:48:06,11.05,3.9,0.15,1.55
2013-02-18 06:48:11,11.62,3.07,0.52,1.78
2013-02-18 06:48:12,11.0,3.12,0.1,1.85
2013-02-18 06:48:17,11.19,3.45,1.18,1.07
2013-02-18 06:48:18,11.65,3.4,0.03,1.23
2013-02-18 06:48:23,11.25,3.55,0.29,1.3900000000000001
2013-02-18 06:48:24,11.71,3.03,0.41,1.03
2013-02-18 06:48:30,11.26,3.03,0.51,2.06
2013-02-18 06:48:36,11.31,3.49,0.36,1.35
2013-02-18 06:48:42,11.7,3.13,0.28,1.25
2013-02-18 06:48:48,11.06,3.24,0.59,1.32
2013-02-18 06:48:49,11.66,3.36,0.89,1.54
2013-02-18 06:48:54,11.68,3.74,0.49,1.13
2013-02-18 06:48:55,11.22,3.12,0.14,1.09
2013-02-18 06:49:00,11.14,4.29,0.28,1.6
2013-02-18 06:49:01,11.06,3.62,0.16,1.47
2013-02-18 06:49:07,11.04,3.36,0.01,1.09
2013-02-18 06:49:13,11.35,3.09,0.24,1.56
2013-02-18 06:49:19,11.22,3.07,0.34,1.52
2013-02-18 06:49:20,11.07,3.94,0.04,2.04
2013-02-18 06:49:25,11.02,3.4699999999999998,0.86,1.42
2013-02-18 06:49:26,11.46,3.88,0.2,1.8399999999999999
2013-02-18 06:49:31,11.06,3.36,1.02,1.22
2013-02-18 06:49:32,11.07,3.61,0.41,1.42
2013-02-18 06:49:38,11.08,3.19,0.51,1.18
2013-02-18 06:49:44,11.02,3.56,0.66,1.25
2013-02-18 06:49:50,11.04,3.79,0.67,2.3899999999999997
2013-02-18 06:49:56,11.22,3.01,0.4,1.78
2013-02-18 06:49:57,11.64,3.13,0.97,1.55
2013-02-18 06:50:02,11.58,3.61,0.64,1.25
2013-02-18 06:50:03,11.36,3.52,0.53,1.9100000000000001
2013-02-18 06:50:09,12.39,3.03,0.32,1.25
2013-02-18 06:50:15,11.52,3.56,0.2,1.37
2013-02-18 06:50:21,11.68,3.7800000000000002,0.74,1.8399999999999999
2013-02-18 06:50:27,11.37,4.21,0.13,1.11
2013-02-18 06:50:28,12.04,3.1,1.31,1.21
2013-02-18 06:50:33,11.12,3.08,0.33,1.05
2013-02-18 06:50:34,12.07,3.08,0.07,1.23
2013-02-18 06:50:40,11.77,3.19,1.45,1.09
2013-02-18 06:50:46,11.99,3.3,0.44,1.08
2013-02-18 06:50:52,11.75,3.93,0.38,1.31
2013-02-18 06:50:58,11.45,3.67,0.1,1.06
2013-02-18 06:50:59,11.56,4.4399999999999995,0.05,1.33
2013-02-18 06:51:04,11.26,3.56,0.52,1.26
2013-02-18 06:51:05,11.34,3.36,0.66,1.21
2013-02-18 06:51:10,11.7,3.4699999999999998,0.29,1.69
2013-02-18 06:51:11,11.89,3.13,0.15,1.49
2013-02-18 06:51:17,11.12,3.83,0.58,1.04
2013-02-18 06:51:23,12.15,3.03,0.57,1.6400000000000001
2013-02-18 06:51:29,11.41,3.83,0.06,1.3599999999999999
2013-02-18 06:51:35,11.21,3.02,0.08,1.21
2013-02-18 06:51:36,11.13,3.35,0.17,1.35
2013-02-18 06:51:41,11.09,3.09,0.56,1.47
2013-02-18 06:51:42,11.56,3.34,0.26,1.07
2013-02-18 06:51:48,11.64,3.26,0.93,1.6
2013-02-18 06:51:54,11.09,3.2800000000000002,0.02,1.3
2013-02-18 06:52:00,11.55,4.4,0.16,1.99
2013-02-18 06:52:06,11.18,3.05,0.47,1.43
2013-02-18 06:52:07,11.03,3.12,0.25,1.77
2013-02-18 06:52:12,11.45,3.06,0.02,2.02
2013-02-18 06:52:13,11.04,3.15,0.46,1.25
2013-02-18 06:52:18,12.03,4.49,0.19,1.24
2013-02-18 06:52:19,11.72,3.92,0.16,1.44
2013-02-18 06:52:25,11.26,3.4699999999999998,0.09,1.16
2013-02-18 06:52:31,11.06,3.37,0.39,1.49
2013-02-18 06:52:37,11.22,3.09,0.41,1.17
2013-02-18 06:52:43,11.63,3.23,0.07,1.43
2013-02-18 06:52:44,11.01,3.38,1.1,1.6400000000000001
2013-02-18 06:52:49,11.71,3.03,0.06,1.71
2013-02-18 06:52:50,11.42,3.43,0.02,1.4
2013-02-18 06:52:55,11.38,3.18,0.01,1.4
2013-02-18 06:52:56,11.97,3.12,0.69,1.12
2013-02-18 06:53:02,11.0,3.58,0.41,1.45
2013-02-18 06:53:08,11.8,3.75,0.43,1.22
2013-02-18 06:53:14,11.33,3.09,0.38,1.5699999999999998
2013-02-18 06:53:20,11.45,3.46,0.09,1.31
2013-02-18 06:53:21,11.4,4.09,0.09,1.58
2013-02-18 06:53:26,11.06,3.38,0.38,1.5699999999999998
2013-02-18 06:53:27,11.64,3.01,0.85,2.0300000000000002
2013-02-18 06:53:32,11.44,3.95,0.44,1.58
2013-02-18 06:53:33,11.72,3.54,0.09,1.03
2013-02-18 06:53:39,11.17,3.5300000000000002,0.2,1.17
2013-02-18 06:53:45,11.41,3.01,0.39,1.24
2013-02-18 06:53:51,11.18,3.34,0.35,1.19
2013-02-18 06:53:52,11.25,3.36,0.03,1.37
2013-02-18 06:53:57,11.26,3.04,0.37,1.16
2013-02-18 06:53:58,11.67,3.16,0.25,1.45
2013-02-18 06:54:03,11.04,3.31,0.12,1.6099999999999999
2013-02-18 06:54:04,11.15,3.41,0.08,1.11
2013-02-18 06:54:10,11.22,3.07,0.85,1.28
2013-02-18 06:54:16,11.09,3.41,0.98,1.32
2013-02-18 06:54:22,11.22,3.54,0.62,1.54
2013-02-18 06:54:23,11.05,3.91,0.09,1.62
2013-02-18 06:54:28,11.9,3.43,0.29,2.1799999999999997
2013-02-18 06:54:29,11.17,4.09,0.16,1.9
2013-02-18 06:54:34,11.18,3.09,0.53,1.38
2013-02-18 06:54:35,11.34,3.24,0.16,1.15
2013-02-18 06:54:41,11.64,3.03,0.67,1.0
2013-02-18 06:54:47,11.74,3.32,0.11,1.87
2013-02-18 06:54:53,11.25,4.57,0.13,1.09
2013-02-18 06:54:54,11.11,3.16,0.12,1.1400000000000001
2013-02-18 06:54:59,11.57,3.4,0.09,1.3599999999999999
2013-02-18 06:55:00,11.41,3.68,0.04,1.17
2013-02-18 06:55:05,11.65,3.81,1.14,1.2
2013-02-18 06:55:06,11.07,3.26,0.13,1.56
2013-02-18 06:55:12,11.28,3.02,0.31,1.1400000000000001
2013-02-18 06:55:18,11.25,3.2,0.54,2.63
2013-02-18 06:55:24,11.41,3.49,0.54,1.4
2013-02-18 06:55:25,11.75,3.35,0.32,2.1399999999999997
2013-02-18 06:55:30,11.68,3.2,0.17,1.18
2013-02-18 06:55:31,11.23,3.49,0.12,1.47
2013-02-18 06:55:36,11.31,3.17,0.21,1.07
2013-02-18 06:55:37,12.31,3.52,1.25,1.45
2013-02-18 06:55:43,11.74,3.71,0.55,1.51
2013-02-18 06:55:49,11.67,3.65,0.45,1.67
2013-02-18 06:55:55,11.07,3.52,0.13,1.31
2013-02-18 06:55:56,11.16,3.38,0.99,1.71
2013-02-18 06:56:01,11.67,4.05,0.01,1.29
2013-02-18 06:56:02,11.14,3.48,0.0,1.12
2013-02-18 06:56:08,11.25,4.1,1.14,1.97
2013-02-18 06:56:14,11.26,3.02,0.22,1.15
2013-02-18 06:56:20,11.95,3.09,0.63,1.0
2013-02-18 06:56:21,11.06,3.7800000000000002,0.02,1.69
2013-02-18 06:56:26,11.69,3.0,0.32,1.27
2013-02-18 06:56:27,11.45,3.13,0.08,1.18
2013-02-18 06:56:32,11.39,3.88,0.03,1.04
2013-02-18 06:56:33,11.45,3.07,0.19,1.26
2013-02-18 06:56:39,11.38,3.55,0.35,1.09
2013-02-18 06:56:45,11.23,3.19,0.26,1.08
2013-02-18 06:56:51,12.129999999999999,3.11,0.9,1.46
2013-02-18 06:56:57,11.17,3.89,0.06,1.05
2013-02-18 06:56:58,11.14,3.22,0.14,1.27
2013-02-18 06:57:03,11.49,3.05,0.06,1.38
2013-02-18 06:57:04,11.55,3.05,0.03,1.5
2013-02-18 06:57:09,11.31,3.2,0.31,1.32
2013-02-18 06:57:10,11.75,3.5300000000000002,0.49,1.09
2013-02-18 06:57:16,11.5,3.33,0.8,1.35
2013-02-18 06:57:22,11.59,3.5,0.07,1.69
2013-02-18 06:57:28,11.5,3.11,0.32,1.48
2013-02-18 06:57:29,11.35,3.16,0.81,2.26
2013-02-18 06:57:34,11.06,3.2800000000000002,0.32,1.53
2013-02-18 06:57:35,11.19,4.13,0.61,1.3
2013-02-18 06:57:40,11.63,3.18,0.0,2.02
2013-02-18 06:57:41,11.08,3.2,0.02,1.8
2013-02-18 06:57:47,11.3,3.41,0.5,1.1400000000000001
2013-02-18 06:57:53,11.6,3.33,0.15,1.03
2013-02-18 06:57:59,11.4,3.5,0.71,1.32
2013-02-18 06:58:05,11.42,3.81,0.9,1.31
2013-02-18 06:58:06,11.24,3.4,0.92,1.24
2013-02-18 06:58:11,11.27,3.37,0.7,1.03
2013-02-18 06:58:12,11.33,3.2800000000000002,0.07,1.04
2013-02-18 06:58:17,11.02,3.05,0.79,1.42
2013-02-18 06:58:18,11.16,3.34,0.32,1.07
2013-02-18 06:58:24,11.06,4.1,0.72,1.71
2013-02-18 06:58:30,12.19,3.12,0.79,1.96
2013-02-18 06:58:36,11.91,3.41,0.83,1.6099999999999999
2013-02-18 06:58:42,11.31,3.39,0.17,1.63
2013-02-18 06:58:43,11.52,3.37,0.14,1.67
2013-02-18 06:58:48,11.46,3.39,0.72,1.42
2013-02-18 06:58:49,11.12,3.46,0.42,1.15
2013-02-18 06:58:54,11.15,4.43,0.36,1.3599999999999999
2013-02-18 06:58:55,11.35,3.95,0.69,1.13
2013-02-18 06:59:01,12.01,3.26,0.75,1.05
2013-02-18 06:59:07,11.44,3.06,0.1,1.43
2013-02-18 06:59:13,11.17,3.21,0.4,1.58
2013-02-18 06:59:14,11.35,3.14,0.23,1.1
2013-02-18 06:59:19,12.25,3.14,0.22,1.5
2013-02-18 06:59:20,11.11,3.4,0.04,1.33
2013-02-18 06:59:25,11.7,3.57,0.16,1.52
2013-02-18 06:59:26,11.2,3.22,0.35,1.55
2013-02-18 06:59:32,11.66,3.79,0.53,1.81
2013-02-18 06:59:38,11.05,3.23,1.23,1.26
2013-02-18 06:59:44,11.45,3.85,0.63,1.48
2013-02-18 06:59:50,11.48,3.82,0.37,1.75
2013-02-18 06:59:51,11.33,3.35,0.16,1.12
2013-02-18 06:59:56,11.51,3.27,0.75,1.94
2013-02-18 06:59:57,11.19,3.88,0.69,2.0
2013-02-18 07:00:03,11.5,3.25,0.55,1.8399999999999999
2013-02-18 07:00:09,11.59,3.4,0.36,1.11
2013-02-18 07:00:15,11.03,3.36,0.21,1.42
2013-02-18 07:00:16,11.18,3.0,0.5,2.12
2013-02-18 07:00:21,11.61,4.6899999999999995,0.13,1.8399999999999999
2013-02-18 07:00:22,11.61,3.07,0.08,1.3
2013-02-18 07:00:27,11.22,3.61,0.09,1.01
2013-02-18 07:00:28,11.69,3.39,0.31,1.76
2013-02-18 07:00:34,11.53,3.01,0.28,1.29
2013-02-18 07:00:40,11.13,3.03,0.57,1.2
2013-02-18 07:00:46,11.63,3.1,0.18,1.45
2013-02-18 07:00:52,11.25,3.14,0.53,1.31
2013-02-18 07:00:53,11.61,3.42,0.13,1.25
2013-02-18 07:00:58,11.71,3.44,0.48,1.67
2013-02-18 07:00:59,11.78,3.11,0.26,1.22
2013-02-18 07:01:04,11.44,3.24,0.8,1.21
2013-02-18 07:01:05,11.38,3.48,0.42,1.02
2013-02-18 07:01:11,11.15,3.46,0.13,1.1
2013-02-18 07:01:17,11.07,3.34,0.03,1.4
2013-02-18 07:01:23,11.35,3.26,0.17,1.04
2013-02-18 07:01:29,11.85,3.26,1.15,1.17
2013-02-18 07:01:30,11.07,3.18,0.45,1.32
2013-02-18 07:01:35,12.35,3.25,0.24,1.28
2013-02-18 07:01:36,11.17,4.24,0.36,1.87
2013-02-18 07:01:42,11.17,3.7800000000000002,0.7,1.03
2013-02-18 07:01:48,11.04,3.15,0.5,1.78
2013-02-18 07:01:54,11.18,3.2800000000000002,0.05,1.44
2013-02-18 07:02:00,11.4,3.59,0.02,1.79
2013-02-18 07:02:01,11.56,3.01,0.09,2.02
2013-02-18 07:02:06,11.14,3.61,0.17,1.9
2013-02-18 07:02:07,11.17,3.35,0.58,1.6
2013-02-18 07:02:13,11.02,3.69,0.06,1.88
2013-02-18 07:02:19,11.01,3.1,0.6,1.1400000000000001
2013-02-18 07:02:25,11.4,3.63,0.49,1.16
2013-02-18 07:02:26,11.29,3.2,0.33,1.47
2013-02-18 07:02:31,11.23,3.19,0.12,1.45
2013-02-18 07:02:32,11.77,3.03,0.14,1.56
2013-02-18 07:02:37,11.63,3.89,0.34,1.47
2013-02-18 07:02:38,11.34,3.19,0.36,1.07
2013-02-18 07:02:43,11.41,3.22,0.23,1.55
2013-02-18 07:02:44,11.48,3.65,0.91,1.45
2013-02-18 07:02:50,11.35,3.19,0.4,1.47
2013-02-18 07:02:56,11.26,3.1,0.55,1.32
2013-02-18 07:03:02,11.51,3.35,0.19,1.02
2013-02-18 07:03:03,11.14,3.48,0.05,1.94
2013-02-18 07:03:08,12.34,3.25,0.37,1.0
2013-02-18 07:03:09,11.88,3.22,0.65,1.02
2013-02-18 07:03:15,11.09,3.18,0.08,1.3
2013-02-18 07:03:21,11.04,3.05,0.34,1.08
2013-02-18 07:03:27,11.18,3.22,0.51,1.45
2013-02-18 07:03:33,11.79,3.61,0.36,1.9300000000000002
2013-02-18 07:03:34,11.41,3.56,0.03,1.42
2013-02-18 07:03:39,11.2,3.41,0.24,1.29
2013-02-18 07:03:40,11.29,3.38,0.82,1.3599999999999999
2013-02-18 07:03:45,11.01,3.09,0.62,1.06
2013-02-18 07:03:46,11.58,3.1,0.06,1.65
2013-02-18 07:03:52,11.2,3.02,0.5,1.15
2013-02-18 07:03:58,11.37,3.52,0.04,1.07
2013-02-18 07:04:04,11.14,3.33,0.03,1.6600000000000001
2013-02-18 07:04:10,11.7,3.35,0.05,1.09
2013-02-18 07:04:11,11.05,3.19,0.19,1.34
2013-02-18 07:04:16,11.56,3.17,0.34,1.09
2013-02-18 07:04:17,11.34,3.04,0.6,1.73
2013-02-18 07:04:22,11.7,3.49,0.57,1.83
2013-02-18 07:04:23,11.15,3.01,0.07,1.54
2013-02-18 07:04:29,11.67,3.37,0.07,1.26
2013-02-18 07:04:35,11.1,3.7199999999999998,0.11,1.46
2013-02-18 07:04:41,11.74,3.09,0.2,1.3900000000000001
2013-02-18 07:04:47,11.01,3.16,0.76,2.05
2013-02-18 07:04:53,11.35,3.51,0.79,1.46
2013-02-18 07:04:54,11.74,3.02,0.24,1.32
2013-02-18 07:04:59,11.1,3.19,0.56,1.29
2013-02-18 07:05:00,11.11,3.04,0.01,1.69
2013-02-18 07:05:05,11.64,3.38,0.32,1.09
2013-02-18 07:05:06,11.07,3.51,0.25,1.22
2013-02-18 07:05:12,11.66,3.21,0.83,1.6
2013-02-18 07:05:18,12.07,3.52,0.16,1.51
2013-02-18 07:05:24,11.23,3.55,0.57,1.54
2013-02-18 07:05:25,11.08,3.08,0.08,1.98
2013-02-18 07:05:30,11.58,3.36,0.2,1.18
2013-02-18 07:05:31,11.3,3.06,0.46,1.1
2013-02-18 07:05:36,11.5,3.14,0.6,1.5899999999999999
2013-02-18 07:05:37,11.13,3.1,0.12,1.5699999999999998
2013-02-18 07:05:43,11.9,4.3,0.47,1.48
2013-02-18 07:05:49,11.14,3.05,0.03,1.01
2013-02-18 07:05:55,11.12,3.51,0.07,1.07
2013-02-18 07:06:01,11.13,3.09,0.4,1.18
2013-02-18 07:06:02,11.77,3.39,0.5,1.62
2013-02-18 07:06:07,11.8,3.41,0.58,1.15
2013-02-18 07:06:08,11.05,3.73,0.03,1.24
2013-02-18 07:06:13,11.72,3.08,0.09,1.26
2013-02-18 07:06:14,11.13,3.54,0.09,1.5
2013-02-18 07:06:20,11.44,3.5300000000000002,0.22,1.23
2013-02-18 07:06:26,11.13,3.2800000000000002,0.68,1.6
2013-02-18 07:06:32,11.11,3.19,0.19,1.22
2013-02-18 07:06:33,11.59,3.91,0.13,1.25
2013-02-18 07:06:38,11.73,3.65,1.12,1.08
2013-02-18 07:06:39,11.31,3.11,0.02,1.12
2013-02-18 07:06:44,11.92,3.5,0.17,1.24
2013-02-18 07:06:45,11.66,3.5,0.32,1.08
2013-02-18 07:06:51,11.25,3.15,0.22,1.38
2013-02-18 07:06:57,11.3,3.02,0.27,1.03
2013-02-18 07:07:03,11.88,4.1,0.24,1.17
2013-02-18 07:07:09,11.87,3.91,0.1,1.18
2013-02-18 07:07:15,11.64,3.49,0.43,1.71
2013-02-18 07:07:16,11.03,3.14,0.02,1.13
2013-02-18 07:07:21,11.46,3.7,0.56,1.54
2013-02-18 07:07:22,11.21,3.07,0.19,1.18
2013-02-18 07:07:28,11.03,4.02,0.29,1.06
2013-02-18 07:07:34,11.85,3.26,0.56,2.01
2013-02-18 07:07:40,11.4,3.08,0.14,1.28
2013-02-18 07:07:46,11.09,3.71,0.66,1.77
2013-02-18 07:07:47,11.39,3.52,1.22,1.97
2013-02-18 07:07:52,11.1,3.19,0.32,1.09
2013-02-18 07:07:53,11.34,3.37,0.38,1.7
2013-02-18 07:07:58,11.48,3.22,1.12,1.42
2013-02-18 07:07:59,11.61,3.37,0.33,1.73
2013-02-18 07:08:05,12.1,3.03,0.22,1.56
2013-02-18 07:08:11,11.38,3.07,0.39,1.19
2013-02-18 07:08:17,11.0,3.21,0.47,1.1
2013-02-18 07:08:23,11.54,3.23,0.44,2.02
2013-02-18 07:08:24,12.18,3.3,0.1,1.17
2013-02-18 07:08:29,11.72,3.5300000000000002,0.72,1.04
2013-02-18 07:08:30,11.11,3.14,0.07,1.51
2013-02-18 07:08:35,12.19,3.2,0.93,1.54
2013-02-18 07:08:36,11.1,3.19,0.18,1.37
2013-02-18 07:08:42,11.18,3.69,0.21,1.55
2013-02-18 07:08:48,11.02,3.51,0.48,1.5699999999999998
2013-02-18 07:08:54,11.33,3.62,0.29,1.19
2013-02-18 07:08:55,12.02,4.02,1.01,1.45
2013-02-18 07:09:00,11.19,3.46,0.13,1.21
2013-02-18 07:09:01,11.73,3.41,0.2,1.31
2013-02-18 07:09:06,11.3,3.32,0.25,1.3900000000000001
2013-02-18 07:09:07,11.22,3.96,1.02,1.15
2013-02-18 07:09:13,11.78,3.4699999999999998,0.37,1.29
2013-02-18 07:09:19,11.23,3.43,0.28,1.05
2013-02-18 07:09:25,11.2,3.36,0.52,1.08
2013-02-18 07:09:31,11.38,3.32,0.77,1.27
2013-02-18 07:09:32,11.38,3.16,0.78,1.47
2013-02-18 07:09:37,11.2,3.2,0.64,1.32
2013-02-18 07:09:38,11.19,3.26,1.01,1.43
2013-02-18 07:09:43,11.66,3.39,0.05,1.34
2013-02-18 07:09:44,11.2,3.17,0.11,1.09
2013-02-18 07:09:50,11.02,3.88,0.75,1.21
2013-02-18 07:09:56,11.55,3.31,0.58,1.24
2013-02-18 07:10:02,11.9,3.57,0.13,1.31
2013-02-18 07:10:08,11.43,3.36,0.4,1.2
2013-02-18 07:10:09,11.33,3.23,0.39,1.1
2013-02-18 07:10:14,11.49,3.27,0.43,1.48
2013-02-18 07:10:15,11.9,3.34,0.33,1.16
2013-02-18 07:10:21,11.28,3.35,0.32,1.34
2013-02-18 07:10:27,11.47,3.06,0.51,1.03
2013-02-18 07:10:33,11.55,3.74,0.62,1.12
2013-02-18 07:10:39,11.1,3.87,0.46,1.42
2013-02-18 07:10:40,11.13,3.76,0.52,1.09
2013-02-18 07:10:45,11.17,3.04,0.39,1.08
2013-02-18 07:10:46,11.37,4.09,0.36,1.24
2013-02-18 07:10:52,11.17,3.94,0.52,1.03
2013-02-18 07:10:58,11.27,3.8,0.36,1.17
2013-02-18 07:11:04,11.91,3.35,0.04,1.48
2013-02-18 07:11:10,11.63,3.12,0.45,1.65
2013-02-18 07:11:11,11.77,3.52,1.04,1.46
2013-02-18 07:11:16,11.06,3.06,0.27,1.12
2013-02-18 07:11:17,11.15,3.13,0.56,1.55
2013-02-18 07:11:22,11.42,3.93,0.15,1.9
2013-02-18 07:11:23,11.32,3.26,0.97,2.44
2013-02-18 07:11:29,11.43,3.34,0.93,2.15
2013-02-18 07:11:35,12.35,3.13,0.44,1.11
2013-02-18 07:11:41,11.36,3.68,0.2,1.1
2013-02-18 07:11:42,11.46,3.37,0.87,1.65
2013-02-18 07:11:47,11.63,3.3,0.37,1.8399999999999999
2013-02-18 07:11:48,11.11,3.1,0.01,1.19
2013-02-18 07:11:53,11.19,3.0,0.01,1.9100000000000001
2013-02-18 07:11:54,11.35,3.04,0.82,1.08
2013-02-18 07:12:00,11.12,3.64,0.53,1.98
2013-02-18 07:12:06,11.33,3.03,0.8,1.5699999999999998
2013-02-18 07:12:12,11.18,3.16,0.02,1.04
2013-02-18 07:12:18,11.06,3.23,0.02,1.4
2013-02-18 07:12:19,11.47,3.03,0.19,1.1400000000000001
2013-02-18 07:12:24,11.39,3.64,0.0,2.23
2013-02-18 07:12:25,11.02,3.7199999999999998,0.39,1.53
2013-02-18 07:12:31,11.45,3.62,0.55,1.72
2013-02-18 07:12:37,11.33,3.51,0.41,1.03
2013-02-18 07:12:43,11.27,3.24,0.22,1.6800000000000002
2013-02-18 07:12:49,11.16,3.71,0.3,1.18
2013-02-18 07:12:50,11.13,3.19,0.76,1.41
2013-02-18 07:12:55,11.36,3.54,0.69,1.53
2013-02-18 07:12:56,11.03,3.1,0.74,1.72
2013-02-18 07:13:02,11.01,3.02,0.55,1.4
2013-02-18 07:13:08,11.07,3.16,0.85,1.21
2013-02-18 07:13:14,11.26,3.62,0.6,1.92
2013-02-18 07:13:20,11.46,3.23,0.42,1.26
2013-02-18 07:13:21,11.88,3.14,0.51,1.06
2013-02-18 07:13:26,11.35,3.45,0.37,1.21
2013-02-18 07:13:27,11.24,3.18,0.01,1.37
2013-02-18 07:13:33,11.35,3.43,0.89,1.33
2013-02-18 07:13:39,11.12,3.02,0.2,1.63
2013-02-18 07:13:45,11.23,3.58,0.15,1.5
2013-02-18 07:13:46,11.26,3.59,0.72,1.17
2013-02-18 07:13:51,11.54,3.62,0.57,1.38
2013-02-18 07:13:52,11.5,3.58,0.24,1.53
2013-02-18 07:13:57,11.56,3.41,0.35,1.05
2013-02-18 07:13:58,11.56,3.03,0.77,1.29
2013-02-18 07:14:04,11.41,3.22,0.24,1.3
2013-02-18 07:14:10,11.6,3.32,0.08,1.3599999999999999
2013-02-18 07:14:16,11.07,3.26,0.38,1.67
2013-02-18 07:14:17,12.11,3.54,0.36,1.98
2013-02-18 07:14:22,11.7,4.27,0.09,1.28
2013-02-18 07:14:23,11.12,3.51,0.47,1.3900000000000001
2013-02-18 07:14:28,11.58,3.18,0.24,1.87
2013-02-18 07:14:29,11.21,3.71,0.05,1.45
2013-02-18 07:14:34,11.02,3.12,0.58,1.78
2013-02-18 07:14:35,11.73,4.04,0.1,1.15
2013-02-18 07:14:41,11.15,3.93,0.03,1.44
2013-02-18 07:14:47,11.54,3.68,0.03,1.03
2013-02-18 07:14:53,11.71,3.43,0.58,1.01
2013-02-18 07:14:54,11.72,3.44,0.65,1.53
2013-02-18 07:14:59,11.14,4.2,0.13,1.05
2013-02-18 07:15:00,11.98,3.03,0.5,1.08
2013-02-18 07:15:05,11.23,3.33,0.66,1.32
2013-02-18 07:15:06,11.52,3.23,0.72,1.81
2013-02-18 07:15:11,11.04,3.21,0.23,1.01
2013-02-18 07:15:12,11.87,3.77,0.43,1.27
2013-02-18 07:15:18,11.43,3.36,0.66,1.15
2013-02-18 07:15:24,11.28,4.2,0.05,1.34
2013-02-18 07:15:30,11.54,3.82,0.16,1.45
2013-02-18 07:15:31,11.17,3.1,0.54,1.32
2013-02-18 07:15:36,12.25,3.07,0.35,1.78
2013-02-18 07:15:37,11.25,3.35,0.87,1.41
2013-02-18 07:15:42,11.6,3.32,0.23,1.21
2013-02-18 07:15:43,11.4,4.29,0.3,1.29
2013-02-18 07:15:49,11.11,3.56,0.77,1.31
2013-02-18 07:15:55,11.52,3.34,0.54,1.44
2013-02-18 07:16:01,11.89,3.06,0.08,1.27
2013-02-18 07:16:07,11.84,3.56,0.27,1.71
2013-02-18 07:16:08,11.44,3.61,0.46,1.1
2013-02-18 07:16:13,11.07,3.08,0.18,1.48
2013-02-18 07:16:14,11.34,3.25,0.19,1.19
2013-02-18 07:16:20,11.31,3.22,0.04,1.31
2013-02-18 07:16:26,11.25,3.35,0.96,1.09
2013-02-18 07:16:32,11.41,3.62,0.44,1.07
2013-02-18 07:16:38,11.17,3.63,0.64,1.1
2013-02-18 07:16:39,12.47,3.58,0.17,1.6800000000000002
2013-02-18 07:16:44,11.51,3.84,0.35,1.65
2013-02-18 07:16:45,11.86,3.95,0.07,1.6099999999999999
2013-02-18 07:16:51,11.2,3.73,0.09,1.26
2013-02-18 07:16:57,11.78,3.57,0.03,1.05
2013-02-18 07:17:03,11.75,3.58,0.5,1.01
2013-02-18 07:17:09,11.5,3.33,0.64,1.07
2013-02-18 07:17:10,11.46,3.35,1.42,2.16
2013-02-18 07:17:15,11.48,3.48,0.36,1.08
2013-02-18 07:17:16,11.26,3.44,0.28,1.48
2013-02-18 07:17:22,11.25,3.62,0.49,1.28
